model,N,effect,replicate,lambda_emp,lambda_sd_emp,lambda_mu_perm,lambda_s_perm,lambda_z,lambda_p_one_sided,detect_lambda,eig1_obs,eig1_thr97,eig1_p,detect_pca
mixture,100,0.002,10,1.0172137491688933,0.010933322942350651,1.0282808382535322,0.011390363777824545,-0.9858385434797187,0.8378938257539594,0,1.2306596877507205,1.495356200082903,,0
mixture,100,0.002,11,1.0365736915235872,0.010054252647406763,1.0339344120105607,0.010451914640765931,0.25568686036795096,0.3990963209515115,0,1.2568555269942352,1.495356200082903,,0
mixture,100,0.002,12,1.0255616614266394,0.011956936375258104,1.0257517649460879,0.011146088254115677,-0.015564483821085936,0.5062090799729726,0,1.2261729521356841,1.495356200082903,,0
mixture,100,0.002,13,1.0310905356885622,0.01173276387257953,1.0302188484361863,0.014862713808262012,0.07148273793074321,0.47150678127286294,0,1.2319115988325011,1.495356200082903,,0
mixture,100,0.002,14,1.0233700476655716,0.012032411951866568,1.0236773344245769,0.010352820844124635,-0.025078326905590847,0.5100037563155069,0,1.2128490090723592,1.495356200082903,,0
mixture,100,0.002,15,1.0140189616302322,0.008969131589215985,1.0256674299752355,0.011618225297653243,-1.2474533948329058,0.8938843506241445,0,1.2387202905426642,1.495356200082903,,0
mixture,100,0.002,16,1.0207773848247566,0.009718611161729332,1.0287516075169605,0.009611085458355697,-0.801156141647051,0.7884793709706788,0,1.2424740366829239,1.495356200082903,,0
mixture,100,0.002,17,1.0192733817571247,0.01106625843684684,1.029610516263046,0.011785234182805939,-0.9087027621232536,0.8182464771066706,0,1.23251552787787,1.495356200082903,,0
mixture,100,0.002,18,1.0304097849353882,0.0118844129946876,1.028261132474484,0.013281226234687834,0.17540235117505024,0.43038174662817685,0,1.2494877979146866,1.495356200082903,,0
mixture,100,0.002,19,1.029130046156987,0.010968263928112653,1.0265898357795975,0.008855739661175435,0.22791184482450833,0.4098573871013753,0,1.2584001433308172,1.495356200082903,,0
mixture,100,0.002,20,1.038478204840973,0.010941910233918769,1.0282006582155783,0.009703246352444472,0.9213435167513341,0.17843555405839417,0,1.2346746971264082,1.495356200082903,,0
mixture,100,0.002,21,1.0225559372377502,0.01105792603333174,1.0323000213984175,0.008162597030978838,-0.8694216018684654,0.8076917140657884,0,1.2322409233862366,1.495356200082903,,0
mixture,100,0.002,22,1.0318541537030057,0.009940727025854832,1.0252930626803252,0.012851283164764112,0.6340599799221226,0.26302083955849376,0,1.256504823154124,1.495356200082903,,0
mixture,100,0.002,23,1.0367123812401702,0.009423454890384344,1.0243069157200915,0.008224196313511303,1.292072163488535,0.09816607743924588,0,1.2284339670086712,1.495356200082903,,0
mixture,100,0.002,24,1.0251397534825561,0.011728988231427309,1.028478822725266,0.010031331188559367,-0.27961781144734915,0.6101146297809316,0,1.229349177876846,1.495356200082903,,0
mixture,100,0.002,25,1.0145857307624537,0.010369302269475456,1.0237498167547794,0.01101307432350001,-0.8598549297217747,0.805065492238218,0,1.232269408036653,1.495356200082903,,0
mixture,100,0.002,26,1.0355560821336547,0.011280436524899181,1.0247035762022114,0.010309459012052545,0.9425832032442254,0.17294706730976606,0,1.231866888655801,1.495356200082903,,0
mixture,100,0.002,27,1.0258890428240466,0.010404648518641865,1.0246550559107377,0.00986056287671555,0.11602303534719283,0.45381714275760277,0,1.2432351944187585,1.495356200082903,,0
mixture,100,0.002,28,1.02891440306825,0.010595156571236795,1.0297216613195226,0.010165281190956194,-0.07449619247398707,0.529692214641952,0,1.2385069832205846,1.495356200082903,,0
mixture,100,0.002,29,1.0206320062904222,0.011213858747580806,1.0255805260029986,0.00901218243156985,-0.4343287257825015,0.6679751265709752,0,1.260845260075849,1.495356200082903,,0
mixture,100,0.002,30,1.0011342190226153,0.010378928240943061,1.0268142689681041,0.009681331603427722,-2.4221228730178828,0.9922849338720585,0,1.2223807749359406,1.495356200082903,,0
mixture,100,0.002,31,1.0296321003154336,0.009322389722314531,1.025947841792702,0.011134785143772457,0.3818220257704695,0.35129669007099273,0,1.2330038997581307,1.495356200082903,,0
mixture,100,0.002,32,1.0229344293331497,0.010082741409758707,1.0257450234074534,0.009169748052419458,-0.27316188646134515,0.6076356118152757,0,1.237710148775935,1.495356200082903,,0
mixture,100,0.002,33,1.0301835807302604,0.011400694203882109,1.029536176921486,0.012503860120761762,0.055152020722826295,0.4780086763167334,0,1.2346971424005775,1.495356200082903,,0
mixture,100,0.002,34,1.0206653265658319,0.010205588122300463,1.0308322695646315,0.011359004163346573,-0.9667234803222329,0.8331588570498148,0,1.230055355796226,1.495356200082903,,0
mixture,100,0.002,35,1.0398014852342248,0.011460848314286967,1.0315235445811661,0.010545987004373206,0.7074596133512024,0.23964045102967935,0,1.249267929148514,1.495356200082903,,0
mixture,100,0.002,36,1.0127902314998465,0.01147001237764584,1.025944278314829,0.010430749830593583,-1.1238210955007335,0.8694555348777597,0,1.2122918818544297,1.495356200082903,,0
mixture,100,0.002,37,1.0314150307112928,0.011365526656518925,1.0241918664753242,0.012990035702600369,0.6157422377392214,0.2690323278633363,0,1.2309231816685275,1.495356200082903,,0
mixture,100,0.002,38,1.0238815104274486,0.0105049184286193,1.0252717399738758,0.012873985800995953,-0.12763518744407643,0.5507811583457219,0,1.2550070570561154,1.495356200082903,,0
mixture,100,0.002,39,1.0214872069899674,0.011350408884919337,1.0302329441796867,0.012013246862604677,-0.7498093324670572,0.7733152263866748,0,1.2281839824331027,1.495356200082903,,0
mixture,100,0.002,40,1.0231798865647066,0.010480297900102669,1.0244921857268188,0.008622955506726876,-0.12314898730310561,0.5490054398927253,0,1.2309456238847956,1.495356200082903,,0
mixture,100,0.002,41,1.0296300140039503,0.009922443438313909,1.0273648269434028,0.0095382962104344,0.22319135431355172,0.41169329025006174,0,1.2295566608055601,1.495356200082903,,0
mixture,100,0.002,42,1.021624873528747,0.011611963957345648,1.025526999628084,0.011701555332613052,-0.32782408221486764,0.6284776611653176,0,1.2502093695586618,1.495356200082903,,0
mixture,100,0.002,43,1.0098381327792272,0.011166758457021557,1.0256382455149766,0.008272565650897328,-1.3959011568411142,0.9186278688718822,0,1.2234445715624438,1.495356200082903,,0
mixture,100,0.002,44,1.0191544735215032,0.011923637085475856,1.0255334694471148,0.011796806701860096,-0.5223575119692292,0.699289283581318,0,1.2461111056357312,1.495356200082903,,0
mixture,100,0.002,45,1.0052309880945285,0.009924391558007888,1.0269918513434764,0.011188745163665088,-2.1261455476258946,0.9832544287924637,0,1.2354814969052974,1.495356200082903,,0
mixture,100,0.002,46,1.0270275794694295,0.01008222291185466,1.0242624039732366,0.011253546416945346,0.2660996682963877,0.3950812252269029,0,1.2411236544595434,1.495356200082903,,0
mixture,100,0.002,47,1.0531547497891558,0.011927172707181294,1.025494723455032,0.009248608125447644,2.2849829425120425,0.011156913982538375,1,1.2337320061702841,1.495356200082903,,0
mixture,100,0.002,48,1.0353953525267652,0.00989869986340408,1.023923214124968,0.013217732256208889,1.1105090904688757,0.13338985653678093,0,1.2261885439345246,1.495356200082903,,0
mixture,100,0.002,49,1.0331879130440116,0.01125257223111255,1.0241655882337792,0.009046421429445176,0.7891513093790374,0.21501178809909693,0,1.2154246983281025,1.495356200082903,,0
mixture,100,0.004,0,1.0225120569458073,0.010543777589704673,1.0209273052450762,0.009371570583570516,0.14741872291688954,0.4414007641116602,0,1.4224713840653411,1.495356200082903,,0
mixture,100,0.004,1,1.0439170339784742,0.011917844575016975,1.0251093552173194,0.010865834405081905,1.5463038310443795,0.061015603590613754,0,1.405336495236195,1.495356200082903,,0
mixture,100,0.004,2,1.0357061397775431,0.010476441445512604,1.0278530755421242,0.011974295282682007,0.726248815220152,0.23384312564886178,0,1.4163995983722273,1.495356200082903,,0
mixture,100,0.004,3,1.0102452257816688,0.010112256645544623,1.0259587210673509,0.007468125107761263,-1.5331415582704708,0.9373795099898743,0,1.4086323747743033,1.495356200082903,,0
mixture,100,0.004,4,1.016072950781304,0.009971640123415554,1.0242589058510332,0.009242754480523606,-0.8038396811473383,0.7892552152447297,0,1.4228436106096494,1.495356200082903,,0
