model,N,effect,replicate,lambda_emp,lambda_sd_emp,lambda_mu_perm,lambda_s_perm,lambda_z,lambda_p_one_sided,detect_lambda,eig1_obs,eig1_thr97,eig1_p,detect_pca
cline,150,0.005,6,1.0032012246899429,0.011003271638816406,1.0134574366369464,0.010479047731829269,-0.911663252390519,0.8190269929316807,0,1.1798077174946617,1.469426588681018,,0
cline,150,0.005,7,1.0315334491628723,0.011166291053939723,1.0145055993478946,0.009789344845701584,1.496450852337975,0.06726810314240605,0,1.1819101905031717,1.469426588681018,,0
cline,150,0.005,8,1.0182207097305949,0.009484014206370859,1.013405483008777,0.011141806018998321,0.491059539470814,0.3116921686124249,0,1.189748342828317,1.469426588681018,,0
cline,150,0.005,9,1.0125547722173964,0.01086162028815093,1.0145997980279629,0.007603473039905341,-0.18601490006906954,0.5737834616554427,0,1.1890908734709948,1.469426588681018,,0
cline,150,0.005,10,1.0126876011781278,0.013066598518684936,1.0191157675141707,0.008541779354750157,-0.4867810556830874,0.6867932515745878,0,1.1849989834866252,1.469426588681018,,0
cline,150,0.005,11,1.019545758663244,0.010877965536063093,1.0180777460227264,0.009805039806533265,0.1322925474787727,0.44737645090905487,0,1.1901154308529462,1.469426588681018,,0
cline,150,0.005,12,0.9974328014141878,0.00978341533986878,1.0148861201845318,0.008629500112182706,-1.7502514904000461,0.9599625362793656,0,1.1874446594584314,1.469426588681018,,0
cline,150,0.005,13,1.0181027659903026,0.009254123354907962,1.0185303128023988,0.011205282626986763,-0.044595025895544045,0.5177849462611873,0,1.1945476107155375,1.469426588681018,,0
cline,150,0.005,14,1.0038840570881975,0.010240116034629437,1.0150352112696317,0.006170839833510538,-1.079213887167897,0.8597538048350312,0,1.1886235549859092,1.469426588681018,,0
cline,150,0.005,15,1.0115676444367758,0.010377492086194786,1.0172941960553161,0.008796833912092893,-0.542170517601005,0.7061494782979281,0,1.1906896145072454,1.469426588681018,,0
cline,150,0.005,16,1.0280396712933013,0.011953157614719214,1.0179965593684077,0.012841008212423066,0.8169654002560214,0.20697410059451993,0,1.1917692419576342,1.469426588681018,,0
cline,150,0.005,17,1.0166702181131828,0.00954556989643651,1.0186336163567484,0.009903697227307393,-0.20036546844476277,0.5794026179782049,0,1.1780264221677093,1.469426588681018,,0
cline,150,0.005,18,1.0131058433446989,0.009414942915534337,1.0158211974834865,0.008963618594166547,-0.2820875437240237,0.6110618078904898,0,1.1882256441971206,1.469426588681018,,0
cline,150,0.005,19,1.0204816204275577,0.01247838976037374,1.0158363005927928,0.008458387778376191,0.3680652971466185,0.3564122730857201,0,1.1790092997758423,1.469426588681018,,0
cline,150,0.005,20,1.0117205646895076,0.009995058285547979,1.017039798432229,0.012298410431600716,-0.513119015515313,0.6960659646268459,0,1.1787333161283846,1.469426588681018,,0
cline,150,0.005,21,1.0032574027397174,0.010657522315207868,1.0170506148304232,0.008699595213940989,-1.2731880163772995,0.898524334027108,0,1.186358800727044,1.469426588681018,,0
cline,150,0.005,22,1.0042707053518807,0.011020895992411009,1.022510747419338,0.010587804855608068,-1.6181265126736506,0.9471823320717917,0,1.1773281578738901,1.469426588681018,,0
cline,150,0.005,23,1.018422899576595,0.01052562306195626,1.0153319901969198,0.010275682539274356,0.28689937617645317,0.38709468407942926,0,1.190297643228661,1.469426588681018,,0
cline,150,0.005,24,1.0089680267078223,0.010301467044495655,1.0147104424525693,0.008991092738825411,-0.5471146077685178,0.707850001462575,0,1.1802756917520825,1.469426588681018,,0
cline,150,0.005,25,0.9959642980641378,0.013014863501556714,1.0159453696286316,0.015517143329228024,-1.4834376632116062,0.9310209164907365,0,1.1851574219896994,1.469426588681018,,0
cline,150,0.005,26,1.008821571354917,0.009209930812589136,1.0139341736839447,0.00984019737264334,-0.5399235030563664,0.7053751057162942,0,1.1793867165494685,1.469426588681018,,0
cline,150,0.005,27,1.0090000599036708,0.01136350243766494,1.0145863481841584,0.010338681424772641,-0.4817312510543493,0.6850015635650732,0,1.190049475230175,1.469426588681018,,0
cline,150,0.005,28,1.0179718719160755,0.011713482063925012,1.0178784341876335,0.014006217569040025,0.00770623733675596,0.49692568653216806,0,1.1834187987130034,1.469426588681018,,0
cline,150,0.005,29,1.0388279515532848,0.010198721966991753,1.017391450050572,0.008271950004226095,2.0681433384512418,0.019313273234029316,1,1.1811618504136023,1.469426588681018,,0
cline,150,0.005,30,1.0157984947114076,0.01147262780773208,1.0146445245957196,0.012325080384361467,0.09780230687635505,0.461044637772801,0,1.1841781648458407,1.469426588681018,,0
cline,150,0.005,31,1.0056524450427349,0.01020432423796253,1.0154515331428744,0.006867047207832822,-0.9495969333673633,0.8288414513577238,0,1.1895604983726795,1.469426588681018,,0
cline,150,0.005,32,1.0088273592592356,0.009155545175208613,1.0156873625526326,0.009507373945352697,-0.7298556690792094,0.7672607938898379,0,1.1835569999056337,1.469426588681018,,0
cline,150,0.005,33,1.0230172132837463,0.01170469456790443,1.0157743745357597,0.00961959656039403,0.6086060116746982,0.2713928093897262,0,1.1843605747182893,1.469426588681018,,0
cline,150,0.005,34,1.0007955774829809,0.01041037179419806,1.0183399138588272,0.01404089189495574,-1.613493695300054,0.9466813540520678,0,1.1894159024749342,1.469426588681018,,0
cline,150,0.005,35,1.0204980467771774,0.010246426775115763,1.01232971882133,0.011372224902796461,0.7737170152801836,0.21954907779350064,0,1.1905721316627575,1.469426588681018,,0
cline,150,0.005,36,1.0310170717881326,0.010549247624632632,1.013648192376151,0.010931943243100591,1.6039586256165974,0.054361586419336416,0,1.204189297198904,1.469426588681018,,0
cline,150,0.005,37,1.0225291753668806,0.010691774739047708,1.0160139914563673,0.00903288994432913,0.5987732346618799,0.27466205652326736,0,1.1804510109520285,1.469426588681018,,0
cline,150,0.005,38,1.0048600668331473,0.01157181663863051,1.0122439079139107,0.010953474732631314,-0.6242583664563263,0.7337710393781505,0,1.184775741514233,1.469426588681018,,0
cline,150,0.005,39,1.0191138544076122,0.010783408469915776,1.0176881908334459,0.010936331007577276,0.12893510850468198,0.4487044979759256,0,1.1864844763898386,1.469426588681018,,0
cline,150,0.005,40,1.0169840275812798,0.008851218545482285,1.0173476126809264,0.009239836866247901,-0.040002064741178914,0.5159542599066447,0,1.1844008520470701,1.469426588681018,,0
cline,150,0.005,41,1.0202822250328056,0.010902271494519439,1.0166233197657983,0.012751525784227133,0.32468864258606667,0.3727083656266297,0,1.189415880535017,1.469426588681018,,0
cline,150,0.005,42,1.0292646561165948,0.01030153514778891,1.0160388864382401,0.006404166715309322,1.2716363549306837,0.101751176731951,0,1.1885624715729797,1.469426588681018,,0
cline,150,0.005,43,1.02458105558884,0.011172943319223357,1.014564357497592,0.009470907755755173,0.8808307408427716,0.18920471926816917,0,1.190395293078374,1.469426588681018,,0
cline,150,0.005,44,1.0117810610033053,0.010786298637619643,1.0204041648062412,0.00920247107439564,-0.7852874448218176,0.7838574723147526,0,1.1886580559037752,1.469426588681018,,0
cline,150,0.005,45,1.022674371087082,0.009881971563431501,1.017183284345757,0.010416732460956172,0.5408460647482425,0.2943068445287417,0,1.1875288268154844,1.469426588681018,,0
cline,150,0.005,46,0.9964881039085994,0.009551594113806582,1.0118635660859592,0.009868216268050622,-1.5684182527022212,0.9416082229462217,0,1.1865108346342652,1.469426588681018,,0
cline,150,0.005,47,1.008921867369495,0.01054426238120276,1.0180358632816393,0.012679351293658846,-0.8347082304369771,0.7980589967743291,0,1.1933681041666961,1.469426588681018,,0
cline,150,0.005,48,1.00555255671309,0.010675622688810936,1.020035531852176,0.011670682209363641,-1.3178372557540752,0.9062209333157907,0,1.195328777753394,1.469426588681018,,0
cline,150,0.005,49,1.0178944629117248,0.009472041137170439,1.0200226634683238,0.009752268303505673,-0.21895473004658972,0.5866573438694849,0,1.1913511188163612,1.469426588681018,,0
cline,150,0.01,0,1.008721093711721,0.011104772083279589,1.0190367698361888,0.012008969115484562,-0.9029172899043594,0.8167151032158922,0,1.1878375739524016,1.469426588681018,,0
cline,150,0.01,1,1.0147872329411587,0.010117910642052051,1.0112230424497954,0.007577881691225986,0.347427039832181,0.3641352610789842,0,1.1819617602862986,1.469426588681018,,0
cline,150,0.01,2,1.0206573606108313,0.010855722191976298,1.0165131595213739,0.0122791527789913,0.3700982376822842,0.35565464758120857,0,1.1791190404820031,1.469426588681018,,0
cline,150,0.01,3,1.0025337446562552,0.012136275578919421,1.0181726019493973,0.009109322625539373,-1.2708296418431713,0.8981053694883344,0,1.181630373122613,1.469426588681018,,0
cline,150,0.01,4,1.0154685926423077,0.010750862503053406,1.0208771011103168,0.008025616736468035,-0.4962110401436679,0.690127238700541,0,1.1865511310271413,1.469426588681018,,0
cline,150,0.01,5,1.023237666545187,0.010543030127895144,1.0158489463562819,0.009496952215061152,0.6870179295889188,0.24603571496043097,0,1.1838356659489964,1.469426588681018,,0
cline,150,0.01,6,1.0072113741794881,0.009885740276501387,1.0150680314840206,0.009652570669563525,-0.776455430954272,0.7812599366953104,0,1.188564875838736,1.469426588681018,,0
cline,150,0.01,7,1.0146363695926297,0.008635194110469348,1.015244970845282,0.011087355878012885,-0.06774245968906913,0.5270046755107176,0,1.1861807059728116,1.469426588681018,,0
cline,150,0.01,8,1.0248874452845587,0.01094410808428762,1.0170251612783823,0.008455649996166586,0.7079163824608289,0.23949859277622942,0,1.181689624147549,1.469426588681018,,0
cline,150,0.01,9,1.0040375769322842,0.010576865634063723,1.018805362091442,0.010665420731833622,-1.362040194353409,0.913407399723482,0,1.183674437552128,1.469426588681018,,0
cline,150,0.01,10,1.0173979596081286,0.010610780490704923,1.016401087542593,0.011433201970565353,0.09133532048313878,0.4636130767897437,0,1.1994262957441446,1.469426588681018,,0
cline,150,0.01,11,1.0280336805206072,0.011236274383398383,1.019406703691279,0.00827099272126172,0.7575854558577166,0.2243495948818781,0,1.177806831941861,1.469426588681018,,0
cline,150,0.01,12,1.038560120318805,0.011571328289782025,1.0193192985579826,0.007506338255948399,1.645579536088097,0.049925177581320423,1,1.193964568026238,1.469426588681018,,0
cline,150,0.01,13,1.014542261925015,0.011685984703010731,1.0191687711445094,0.010339949792204664,-0.38837390648735803,0.6511303243349922,0,1.1830871870292046,1.469426588681018,,0
cline,150,0.01,14,0.9993203315191664,0.010574387727144115,1.022562664988894,0.010610028064000339,-2.1446678361699263,0.9840102928609139,0,1.1810439862562403,1.469426588681018,,0
cline,150,0.01,15,1.000937280398835,0.010355896584250625,1.0206068256291654,0.01184450060516619,-1.8401309171677465,0.9671254903954077,0,1.1902985238025876,1.469426588681018,,0
cline,150,0.01,16,1.02375335387408,0.011062280524676987,1.0146021049551668,0.013764982889631624,0.7969736162543588,0.21273317722002782,0,1.1820105168560435,1.469426588681018,,0
cline,150,0.01,17,1.0048129509162456,0.009494639704950578,1.0140351466762332,0.011239441079280998,-0.9389678545174783,0.826126375563135,0,1.1796531066548048,1.469426588681018,,0
cline,150,0.01,18,0.9986127327848425,0.009915431868216943,1.0135323828182905,0.010565529260961612,-1.4637148714937,0.9283640647873587,0,1.1820282784809224,1.469426588681018,,0
cline,150,0.01,19,1.024165284357238,0.01011713636038555,1.013683712352314,0.01010184989771208,1.0111262729020987,0.15597799856354233,0,1.1888494585421514,1.469426588681018,,0
cline,150,0.01,20,1.0273565188597025,0.010025571028498046,1.0096641783241285,0.013136414799825611,1.693528971088768,0.045177412580181264,1,1.178865836283782,1.469426588681018,,0
cline,150,0.01,21,1.0177590869817914,0.008784748783006124,1.0175824502929636,0.009870186516521148,0.01950116565566793,0.49222065358099,0,1.1874595253943567,1.469426588681018,,0
cline,150,0.01,22,1.0156353896553278,0.011191668644637548,1.0188608316140007,0.008646696676230728,-0.2839934491957032,0.6117922995795738,0,1.1881316276739888,1.469426588681018,,0
cline,150,0.01,23,1.0081684918582292,0.010600192607367182,1.0175052665232247,0.012026746528030543,-0.853764632696453,0.8033822928022598,0,1.183509125114751,1.469426588681018,,0
cline,150,0.01,24,1.0322200080944308,0.012848367898835951,1.0173800160220898,0.010755178841758264,1.1352932743499804,0.1281262296354343,0,1.1916751814622961,1.469426588681018,,0
cline,150,0.01,25,1.030281456892876,0.011958621038552553,1.016351481360769,0.010681259938009615,1.1422883966169501,0.12666708138455451,0,1.1826313950729426,1.469426588681018,,0
cline,150,0.01,26,1.0069668302475483,0.01165482971271932,1.0146547167539721,0.012857826948956843,-0.6404321158006426,0.7390541454220385,0,1.1837921491568297,1.469426588681018,,0
cline,150,0.01,27,1.0228294876572668,0.01110138665359782,1.0197728775134656,0.010944702216712439,0.26887980929242533,0.3940110874196303,0,1.1962400147075392,1.469426588681018,,0
cline,150,0.01,28,0.9981413167356008,0.01266367850299404,1.013897457685754,0.009394070522456596,-1.2274280710435521,0.8901691294140519,0,1.1975824603607506,1.469426588681018,,0
cline,150,0.01,29,1.0251209608132106,0.010761220260900753,1.0178086095732566,0.011667913601231724,0.6603779346649008,0.2545056642428586,0,1.1833003332509684,1.469426588681018,,0
cline,150,0.01,30,1.0078257332913059,0.008005372796445956,1.018026441030779,0.011298684448345085,-1.2151537416963056,0.887846270192436,0,1.1825802110838592,1.469426588681018,,0
cline,150,0.01,31,1.0140344756651223,0.010491467443401632,1.016818909685044,0.007919548531252506,-0.261698103381141,0.6032228985635582,0,1.1860841939115239,1.469426588681018,,0
cline,150,0.01,32,1.018412110036668,0.011263479122531133,1.0134369678188038,0.01198216219471324,0.4297153652031838,0.33370135247645893,0,1.1812577863444766,1.469426588681018,,0
cline,150,0.01,33,1.012824273450372,0.011634567731663782,1.012313725088767,0.01096812182267461,0.04293838818434326,0.4828753238049628,0,1.1773439129779575,1.469426588681018,,0
cline,150,0.01,34,1.0133042784803672,0.010204185664316566,1.0156027332441409,0.01195252471708693,-0.21789624769461569,0.5862450245926509,0,1.1876299587045116,1.469426588681018,,0
cline,150,0.01,35,1.0213304854156917,0.01182927071712976,1.0146894833952724,0.009475565517915369,0.5526096879778951,0.29026535333295045,0,1.1857986109826326,1.469426588681018,,0
cline,150,0.01,36,0.9993624483874078,0.010616884973222971,1.0131327086252995,0.010208917385164957,-1.2680348872244103,0.8976072539187817,0,1.188981448106245,1.469426588681018,,0
cline,150,0.01,37,1.015808290315973,0.011981810707393773,1.014147770925462,0.01139687747457816,0.1355545325259289,0.44608672568078234,0,1.1836095306402175,1.469426588681018,,0
cline,150,0.01,38,1.0315015327921162,0.010073405204969096,1.0165052713407188,0.014617153820206173,1.4160242123355948,0.07838420779691224,0,1.1859963693186657,1.469426588681018,,0
cline,150,0.01,39,1.0169450244819869,0.010426045440198563,1.0148302751692548,0.013059362576308253,0.19531695008103192,0.4225724141807966,0,1.1976095129800413,1.469426588681018,,0
cline,150,0.01,40,1.0085160335123233,0.01230783276074678,1.0179794069688728,0.010251206595618572,-0.7558925465496608,0.7751431884479145,0,1.182879029154994,1.469426588681018,,0
cline,150,0.01,41,1.0154296471452402,0.009935543424119233,1.0113663358356486,0.011568785093171954,0.39577253586786965,0.3461364196024428,0,1.1918257116637165,1.469426588681018,,0
cline,150,0.01,42,1.0023221011643766,0.011170972079075393,1.0138603967724493,0.009346585757558621,-1.0152665556350995,0.8450106089057909,0,1.1841695102012009,1.469426588681018,,0
cline,150,0.01,43,1.022021846372432,0.010941563351362982,1.0188575414839176,0.010760762475518647,0.282451227920233,0.3887987695446037,0,1.1779082582759763,1.469426588681018,,0
cline,150,0.01,44,1.0126489694285112,0.010714637626742494,1.0184993115930498,0.009894840866141466,-0.534732120405458,0.703582446437746,0,1.1901383889372563,1.469426588681018,,0
cline,150,0.01,45,1.0324453695288762,0.010045649164943507,1.0199118281626895,0.011354168862234938,1.2096247855722813,0.1132114514846887,0,1.192074264188856,1.469426588681018,,0
cline,150,0.01,46,1.021211280108149,0.00888356418691808,1.0172913527697893,0.010683892556376763,0.4261168421390652,0.33501135417192707,0,1.1897977760048997,1.469426588681018,,0
cline,150,0.01,47,1.0270341213360763,0.011202709311179884,1.0145297235551838,0.013343227844533607,1.0785956165178556,0.14038401813617152,0,1.182579193501419,1.469426588681018,,0
cline,150,0.01,48,1.0226288042994855,0.01060466725295426,1.0128184709764247,0.009764768394593998,0.9060890027290707,0.18244437282021486,0,1.1865388506316092,1.469426588681018,,0
cline,150,0.01,49,1.0127917931412331,0.010354579435055966,1.0150343412367602,0.009014708364917409,-0.2125847504990269,0.5841745665430926,0,1.1845355533674706,1.469426588681018,,0
cline,150,0.015,0,1.025875932069315,0.012132528963475026,1.0186682195481378,0.01462122307577297,0.5736194946426911,0.2831126584093995,0,1.185408109893174,1.469426588681018,,0
cline,150,0.015,1,1.023330292358732,0.010551158772936902,1.015859630138968,0.010798005866999687,0.6902006339081188,0.2450340123890522,0,1.1791264424861605,1.469426588681018,,0
cline,150,0.015,2,1.004259485049846,0.010739804459531951,1.015052859138534,0.008567061148266275,-0.9893724141013699,0.8387595169043771,0,1.1842558315372165,1.469426588681018,,0
cline,150,0.015,3,1.0071619698670318,0.012660777350527553,1.013509761761366,0.007735724920639429,-0.49675975379604337,0.6903207603341287,0,1.186911826048239,1.469426588681018,,0
cline,150,0.015,4,1.0154951622809614,0.011266144296033594,1.0119412127442056,0.008201349828887263,0.311355965476023,0.3777650128711696,0,1.184294085636173,1.469426588681018,,0
cline,150,0.015,5,1.0113533912455923,0.010853045604872337,1.0161559370389497,0.010613840718676245,-0.43229129690623874,0.6672351441129902,0,1.186097503764322,1.469426588681018,,0
cline,150,0.015,6,1.0027729024717258,0.009935879836826906,1.0154513730173549,0.00901087238501595,-1.2505739905803996,0.8944550275805945,0,1.1918953142931672,1.469426588681018,,0
cline,150,0.015,7,1.015266382931349,0.010940445086589975,1.0148734540226947,0.010612781400446329,0.03509904556609654,0.48600038123633693,0,1.1829620842246986,1.469426588681018,,0
cline,150,0.015,8,1.0067119814292589,0.010036502778685917,1.0180189563758335,0.008834216396093095,-1.1053783016761627,0.8655021490925724,0,1.1816028265598508,1.469426588681018,,0
cline,150,0.015,9,1.0082533819515813,0.009979377921319513,1.015744423813878,0.012021506146720746,-0.7248172361339524,0.7657179198740878,0,1.1924636205288657,1.469426588681018,,0
cline,150,0.015,10,1.0041403832122198,0.011245350322427846,1.0179369200287625,0.011829089048378252,-1.1942736358349402,0.8838145264923511,0,1.1850245456396145,1.469426588681018,,0
cline,150,0.015,11,0.9914821128711782,0.011690645505904975,1.0141378416920692,0.009517399000136375,-1.9066032352012667,0.971714007077557,0,1.1857975175256403,1.469426588681018,,0
cline,150,0.015,12,1.025514136024089,0.011216955752342824,1.0180424722049188,0.009687077046544932,0.6540214391698662,0.25654899663127617,0,1.1906124543480963,1.469426588681018,,0
cline,150,0.015,13,1.028293706128797,0.010408461292802661,1.0166891230588282,0.011442184061295858,1.0826874040635504,0.13947359838948592,0,1.1859549629613768,1.469426588681018,,0
cline,150,0.015,14,0.9985210567259101,0.010055293153158833,1.022111593754783,0.013106822379379459,-2.252359761307326,0.9878502267953804,0,1.19097036368394,1.469426588681018,,0
cline,150,0.015,15,1.010701362823314,0.009191626889140818,1.0204619904739103,0.012133804024201686,-1.0184604268027622,0.845770400968078,0,1.1903052643864978,1.469426588681018,,0
cline,150,0.015,16,1.0214503954415375,0.009185730731212224,1.016983586281382,0.00894096384995452,0.4751529658578031,0.317338974285966,0,1.182233347991229,1.469426588681018,,0
cline,150,0.015,17,1.0217070709662004,0.011028860986817438,1.0206830173038717,0.011823240979786914,0.09029415531452017,0.46402673228201885,0,1.1868715373893814,1.469426588681018,,0
cline,150,0.015,18,1.0134157767912018,0.011767099206377507,1.0175357360930257,0.010273585304995723,-0.34363798012824226,0.6344407208953666,0,1.1910077040856357,1.469426588681018,,0
cline,150,0.015,19,1.0051077572093385,0.010743850816036413,1.0195346980904592,0.006550981209736868,-1.3304995450432988,0.9083231319224417,0,1.190572236211877,1.469426588681018,,0
cline,150,0.015,20,1.0181069890177081,0.010194050820295024,1.0143986909327605,0.009452303735518091,0.35619522538130677,0.3608471836842696,0,1.192756912913925,1.469426588681018,,0
cline,150,0.015,21,1.0364987223170565,0.011407630496439855,1.0131969860967023,0.011903744516210183,1.9892124656373777,0.023338878281463415,1,1.1774441692944666,1.469426588681018,,0
cline,150,0.015,22,1.022303309911103,0.0114088054247803,1.0193239641981087,0.011009162351795877,0.255269536169661,0.39925746364683234,0,1.1818614244027652,1.469426588681018,,0
cline,150,0.015,23,1.0325106790413143,0.011166266223754088,1.0163867255500998,0.01150070598979872,1.4071524019810329,0.07969110113305566,0,1.1924588157391387,1.469426588681018,,0
cline,150,0.015,24,1.0050418985939056,0.01146012037954102,1.0147113568798154,0.0124633645610813,-0.8198545517587977,0.7938504859049145,0,1.1764506877575653,1.469426588681018,,0
cline,150,0.015,25,1.0165323898638103,0.01004996890330428,1.0192602825678905,0.01176639390550142,-0.262583668720092,0.6035642555314589,0,1.1840617751929787,1.469426588681018,,0
cline,150,0.015,26,1.0179198152428541,0.011120882350664465,1.0186182302988713,0.011614712592873538,-0.06115655183842603,0.5243827342311634,0,1.178297114151584,1.469426588681018,,0
cline,150,0.015,27,1.0105810652005984,0.010385320385093759,1.0164277192607871,0.009719828208879473,-0.551035290091935,0.7091952584592325,0,1.1842797995200744,1.469426588681018,,0
cline,150,0.015,28,1.0298146418803105,0.010476269686347062,1.0157730762667725,0.009755300552744359,1.312178260747949,0.09472999752035816,0,1.1981176346863358,1.469426588681018,,0
cline,150,0.015,29,1.0311733992846293,0.009614380616722337,1.0146945524493811,0.009723530025884471,1.6717636192499483,0.04728547170039621,1,1.1918103170203516,1.469426588681018,,0
cline,150,0.015,30,1.0154681099975715,0.009962539767375904,1.0157834476713608,0.011793574118631507,-0.03059849524222959,0.5122051288939864,0,1.186126461910719,1.469426588681018,,0
cline,150,0.015,31,1.0215558071008315,0.012119505811508507,1.0170965031679622,0.009143549059746839,0.3628177539167285,0.358370514297055,0,1.1881526121972772,1.469426588681018,,0
cline,150,0.015,32,1.018399921819728,0.01042213896594878,1.0144168071758195,0.010510169725496047,0.3728172089370549,0.3546422469483762,0,1.1799344417378288,1.469426588681018,,0
cline,150,0.015,33,1.0161309653522208,0.010495221884117549,1.0153225171041702,0.009727356526839835,0.07542730355984505,0.46993736799133,0,1.1832873180995385,1.469426588681018,,0
cline,150,0.015,34,1.0095955972132287,0.010474918271008172,1.0186041692739223,0.008298035893150785,-0.846830462330691,0.8014551868541422,0,1.1890815145526734,1.469426588681018,,0
cline,150,0.015,35,1.0092747899066412,0.013795105186984938,1.0245575575908923,0.011619637622871201,-1.0886981422114856,0.8618564893345588,0,1.1819585080799064,1.469426588681018,,0
cline,150,0.015,36,1.0259146590397725,0.009381150012882476,1.0185872604994688,0.009445745040310613,0.7620022272185053,0.22302933743882858,0,1.186645758983003,1.469426588681018,,0
cline,150,0.015,37,1.012471612988196,0.010173884301728671,1.0187530974607655,0.012089209483377328,-0.5967085875000737,0.7246490209104142,0,1.1886009387649012,1.469426588681018,,0
cline,150,0.015,38,1.036693912552828,0.010114146664828808,1.0178429495543058,0.009344593594224179,1.8252762793112147,0.03397967394053347,1,1.18648530248754,1.469426588681018,,0
cline,150,0.015,39,1.02923334505488,0.010241243975320462,1.0169054444976324,0.00943065499034248,1.1790156393651028,0.11919597418207695,0,1.17696190865519,1.469426588681018,,0
cline,150,0.015,40,1.000807355524569,0.009932738425550888,1.016577379665938,0.009309056434316771,-1.55392534449616,0.9398988872839693,0,1.1877943220042497,1.469426588681018,,0
cline,150,0.015,41,1.0120490776768813,0.012818083524362905,1.0151168259382293,0.011888765297199956,-0.23434290569189536,0.5926406104103008,0,1.19153972712197,1.469426588681018,,0
cline,150,0.015,42,1.0257841030817183,0.009864723165431896,1.0144257750217442,0.010152481982965976,1.1220795640938959,0.13091430601818166,0,1.1908951432511683,1.469426588681018,,0
cline,150,0.015,43,1.019850663987269,0.009897164821769586,1.0154289429430605,0.011755343722740124,0.43179700750566485,0.33294447733337373,0,1.192889218484274,1.469426588681018,,0
cline,150,0.015,44,1.0228719909664434,0.012704137473547155,1.016132058689125,0.007831824958103167,0.5255605657558111,0.29959678087172814,0,1.1776515623294743,1.469426588681018,,0
cline,150,0.015,45,1.0102586836560343,0.012448285862988802,1.0171465983700405,0.012042065580660071,-0.5408146273040632,0.7056823201378338,0,1.1871255467549804,1.469426588681018,,0
cline,150,0.015,46,1.0242978641585532,0.010832290336636715,1.0128740433167591,0.009326209842353024,1.035591639614015,0.1501963469836931,0,1.1863579701057168,1.469426588681018,,0
cline,150,0.015,47,0.997024183724925,0.010452501539008764,1.0148752646330652,0.009325701363371651,-1.6748240577727322,0.9530156214019402,0,1.1809249968500706,1.469426588681018,,0
cline,150,0.015,48,1.0021403400079665,0.011052970429351544,1.0199718905659871,0.008472272235184345,-1.590094036935618,0.9440931950464455,0,1.1809555944924734,1.469426588681018,,0
cline,150,0.015,49,1.018062235588095,0.011544656862612412,1.0201218228771076,0.010550862623622674,-0.17478930918034022,0.5693774054710325,0,1.1883215810293284,1.469426588681018,,0
cline,200,0.005,0,1.0100997704982155,0.0110909261108705,1.0106311257623204,0.006708270028484054,-0.04747675866511059,0.5189333733291609,0,1.2217799704664885,1.4810627330433728,,0
cline,200,0.005,1,1.011181512964189,0.010776497826742996,1.0133927511046303,0.009781167796712412,-0.20109107278134347,0.5796863188463119,0,1.2131962391909792,1.4810627330433728,,0
cline,200,0.005,2,1.0220796190017412,0.00980758710002938,1.0125629571581651,0.0130808521784429,0.929864455504122,0.17622063429009138,0,1.2167139819855215,1.4810627330433728,,0
cline,200,0.005,3,1.023072471774742,0.010552653386515003,1.0127519314761328,0.010366622304397709,0.955229607622328,0.16973079810435898,0,1.2202850445532452,1.4810627330433728,,0
cline,200,0.005,4,1.0126684578602856,0.010382473373831852,1.0159461691713751,0.011065661518954373,-0.3070959926159122,0.6206148460692084,0,1.2139060431067803,1.4810627330433728,,0
cline,200,0.005,5,1.006215810518827,0.010436044371322341,1.0105076568107156,0.009070706225423471,-0.4036984474993128,0.6567827593071471,0,1.218392529217968,1.4810627330433728,,0
cline,200,0.005,6,1.0193775877965483,0.011176021703425257,1.014724814055807,0.011949327684699834,0.404906361147199,0.3427731711886094,0,1.2146997236862849,1.4810627330433728,,0
cline,200,0.005,7,1.0018184305858098,0.011667632945855853,1.0127789716382314,0.010330358502027777,-0.9215112123730157,0.8216082049646689,0,1.2248086936876006,1.4810627330433728,,0
cline,200,0.005,8,0.9963716649014738,0.01106469564749807,1.0118685238462284,0.012010302835460882,-1.3610510216758231,0.9132512169111913,0,1.2187461423831063,1.4810627330433728,,0
cline,200,0.005,9,1.0060465041324806,0.008579934013959635,1.0127555518712672,0.006920318649118932,-0.7695309009082222,0.7792108962014981,0,1.2226290379545124,1.4810627330433728,,0
cline,200,0.005,10,1.0150736903368756,0.010052404410907602,1.01179774135502,0.01122307829041235,0.3161831466171463,0.37593174956363773,0,1.2207905878898053,1.4810627330433728,,0
cline,200,0.005,11,1.009375917875543,0.011415687188024555,1.0110728209114745,0.008179809791477064,-0.14677456764038957,0.5583450203335647,0,1.2064205180414656,1.4810627330433728,,0
cline,200,0.005,12,1.0059182184148066,0.010284395291520875,1.0084020128076625,0.014606498556695163,-0.23018206821156206,0.591024852365189,0,1.2102488463748102,1.4810627330433728,,0
cline,200,0.005,13,1.0134953779839482,0.00898953901106036,1.0102664095964218,0.01061966241967617,0.3472798646783496,0.36419053812027247,0,1.209590040044053,1.4810627330433728,,0
cline,200,0.005,14,1.0174539506160512,0.011287522474647302,1.0098825198525296,0.01006786789667177,0.6578228014630934,0.25532600047909737,0,1.2212154969928508,1.4810627330433728,,0
cline,200,0.005,15,1.0303593622486822,0.009341293886440349,1.0109673217296957,0.013766925252804747,1.9716464282515513,0.0243249915853051,1,1.2144988284153375,1.4810627330433728,,0
