model,N,effect,replicate,lambda_emp,lambda_thr97,lambda_p,detect_lambda,eig1_obs,eig1_thr97,eig1_p,detect_pca
mixture,100,0.01,81,1.0167564991781715,1.0,,1,1.9616443407551691,1.5477320613535541,,1
mixture,100,0.01,82,1.0320549381084925,1.0,,1,1.9929850050027604,1.5477320613535541,,1
mixture,100,0.01,83,1.0008872942432498,1.0,,1,1.9946932096088736,1.5477320613535541,,1
mixture,100,0.01,84,1.0510860780582032,1.0,,1,1.9768919308572477,1.5477320613535541,,1
mixture,100,0.01,85,1.0273418521449507,1.0,,1,2.0501728883827997,1.5477320613535541,,1
mixture,100,0.01,86,1.0540998332515223,1.0,,1,1.9658699348709958,1.5477320613535541,,1
mixture,100,0.01,87,1.0199098688027985,1.0,,1,1.9783888513355263,1.5477320613535541,,1
mixture,100,0.01,88,1.0261913692110223,1.0,,1,2.0133532327702395,1.5477320613535541,,1
mixture,100,0.01,89,1.0415666197312032,1.0,,1,1.942230734638656,1.5477320613535541,,1
mixture,100,0.01,90,1.0352250504752272,1.0,,1,2.019330216387212,1.5477320613535541,,1
mixture,100,0.01,91,1.0351780713281615,1.0,,1,2.002139637001423,1.5477320613535541,,1
mixture,100,0.01,92,1.0359978068410067,1.0,,1,1.9938598847705629,1.5477320613535541,,1
mixture,100,0.01,93,1.0236493626359675,1.0,,1,1.9659633746814194,1.5477320613535541,,1
mixture,100,0.01,94,1.044698432831086,1.0,,1,2.0158003398763134,1.5477320613535541,,1
mixture,100,0.01,95,1.0720474328854657,1.0,,1,1.9939644314724392,1.5477320613535541,,1
mixture,100,0.01,96,1.0367771786023636,1.0,,1,1.9973192765380876,1.5477320613535541,,1
mixture,100,0.01,97,1.0344421219892532,1.0,,1,1.957485524225659,1.5477320613535541,,1
mixture,100,0.01,98,1.0105985002434008,1.0,,1,1.9543357066301401,1.5477320613535541,,1
mixture,100,0.01,99,1.0242978840853636,1.0,,1,1.9876088149397422,1.5477320613535541,,1
mixture,300,0.002,0,1.0182723407145022,1.0,,1,1.7133563215469596,1.6543874073835434,,1
mixture,300,0.002,1,1.0268770286285742,1.0,,1,1.6957731572021395,1.6543874073835434,,1
mixture,300,0.002,2,1.0161927749966229,1.0,,1,1.679268442014484,1.6543874073835434,,1
mixture,300,0.002,3,0.9874758252452025,1.0,,0,1.6883504769771338,1.6543874073835434,,1
mixture,300,0.002,4,0.9768666174896566,1.0,,0,1.7211651206448249,1.6543874073835434,,1
mixture,300,0.002,5,1.0155013553621222,1.0,,1,1.688783036227968,1.6543874073835434,,1
mixture,300,0.002,6,1.025492478980994,1.0,,1,1.6625062260621513,1.6543874073835434,,1
mixture,300,0.002,7,1.0159537319778613,1.0,,1,1.6940343763546846,1.6543874073835434,,1
mixture,300,0.002,8,0.9817997416383624,1.0,,0,1.6938533171192272,1.6543874073835434,,1
mixture,300,0.002,9,0.9876901233582634,1.0,,0,1.677023749584932,1.6543874073835434,,1
mixture,300,0.002,10,1.018140672846671,1.0,,1,1.7250742594172999,1.6543874073835434,,1
mixture,300,0.002,11,1.0254742089353146,1.0,,1,1.664981607110608,1.6543874073835434,,1
mixture,300,0.002,12,1.0256493815818681,1.0,,1,1.7026649902801827,1.6543874073835434,,1
mixture,300,0.002,13,1.0224294708309365,1.0,,1,1.661128602887337,1.6543874073835434,,1
mixture,300,0.002,14,0.9823123509370513,1.0,,0,1.7085933705586052,1.6543874073835434,,1
mixture,300,0.002,15,1.015878739017894,1.0,,1,1.660504042815869,1.6543874073835434,,1
mixture,300,0.002,16,1.030913367156059,1.0,,1,1.675918873278361,1.6543874073835434,,1
mixture,300,0.002,17,1.0176144250994652,1.0,,1,1.7323825717133985,1.6543874073835434,,1
mixture,300,0.002,18,1.0073622155684578,1.0,,1,1.6532528647124676,1.6543874073835434,,0
mixture,300,0.002,19,0.9988586800168466,1.0,,0,1.6883210225894414,1.6543874073835434,,1
mixture,300,0.002,20,1.0253287817552919,1.0,,1,1.669904964934409,1.6543874073835434,,1
mixture,300,0.002,21,1.0248462889944663,1.0,,1,1.7025669227033766,1.6543874073835434,,1
mixture,300,0.002,22,1.0154906111566266,1.0,,1,1.6988391070609483,1.6543874073835434,,1
mixture,300,0.002,23,1.0073122541001023,1.0,,1,1.6988220213515608,1.6543874073835434,,1
mixture,300,0.002,24,0.9792181322666784,1.0,,0,1.6569087322413338,1.6543874073835434,,1
mixture,300,0.002,25,0.997765739021354,1.0,,0,1.7024883465167915,1.6543874073835434,,1
mixture,300,0.002,26,0.9989479830572936,1.0,,0,1.6813270458984433,1.6543874073835434,,1
mixture,300,0.002,27,1.0016355340109608,1.0,,1,1.6685163594856558,1.6543874073835434,,1
mixture,300,0.002,28,0.9742935203041422,1.0,,0,1.6975063836912114,1.6543874073835434,,1
mixture,300,0.002,29,0.9999013314701578,1.0,,0,1.6814836203632688,1.6543874073835434,,1
mixture,300,0.002,30,0.9974696051573332,1.0,,0,1.6759310059435235,1.6543874073835434,,1
mixture,300,0.002,31,1.0370884988738827,1.0,,1,1.6837550906710521,1.6543874073835434,,1
mixture,300,0.002,32,1.0059571018469255,1.0,,1,1.6785557837215914,1.6543874073835434,,1
mixture,300,0.002,33,1.019021140501681,1.0,,1,1.684001952432014,1.6543874073835434,,1
mixture,300,0.002,34,1.0431566009533244,1.0,,1,1.6755425252598641,1.6543874073835434,,1
mixture,300,0.002,35,1.0178716390567852,1.0,,1,1.663412245535962,1.6543874073835434,,1
mixture,300,0.002,36,1.0013174190068186,1.0,,1,1.6907073314602248,1.6543874073835434,,1
mixture,300,0.002,37,0.9975597270167714,1.0,,0,1.6766389085478273,1.6543874073835434,,1
mixture,300,0.002,38,0.9851186278043029,1.0,,0,1.6760097780296652,1.6543874073835434,,1
mixture,300,0.002,39,1.0432169134222031,1.0,,1,1.6862982334815144,1.6543874073835434,,1
mixture,300,0.002,40,1.0144062001195526,1.0,,1,1.6907218084753657,1.6543874073835434,,1
mixture,300,0.002,41,1.0175522611550687,1.0,,1,1.6588290808418424,1.6543874073835434,,1
mixture,300,0.002,42,1.0284284036708529,1.0,,1,1.6560626822889817,1.6543874073835434,,1
mixture,300,0.002,43,1.0183115415344013,1.0,,1,1.6997183957743445,1.6543874073835434,,1
mixture,300,0.002,44,1.0173549565709517,1.0,,1,1.7061522194151988,1.6543874073835434,,1
mixture,300,0.002,45,1.0148912478422556,1.0,,1,1.7161420700511787,1.6543874073835434,,1
mixture,300,0.002,46,1.013576754102775,1.0,,1,1.695743505002702,1.6543874073835434,,1
mixture,300,0.002,47,0.977831727695685,1.0,,0,1.6690837192892989,1.6543874073835434,,1
mixture,300,0.002,48,1.0340362845875408,1.0,,1,1.6679577199341584,1.6543874073835434,,1
mixture,300,0.002,49,0.9900300498756881,1.0,,0,1.6559163982546523,1.6543874073835434,,1
mixture,300,0.002,50,1.0042595447486562,1.0,,1,1.7029208830084424,1.6543874073835434,,1
mixture,300,0.002,51,0.995076215199671,1.0,,0,1.7090640711087473,1.6543874073835434,,1
mixture,300,0.002,52,0.9972081238462605,1.0,,0,1.6984724320006666,1.6543874073835434,,1
mixture,300,0.002,53,1.0113698711136951,1.0,,1,1.6501365233745005,1.6543874073835434,,0
mixture,300,0.002,54,1.0456703551675395,1.0,,1,1.684318094786096,1.6543874073835434,,1
mixture,300,0.002,55,1.0046159829788177,1.0,,1,1.6672738790373178,1.6543874073835434,,1
mixture,300,0.002,56,1.0212687660936035,1.0,,1,1.6877328661052018,1.6543874073835434,,1
mixture,300,0.002,57,0.9955325931251572,1.0,,0,1.6825959672188566,1.6543874073835434,,1
mixture,300,0.002,58,1.0102238390332539,1.0,,1,1.7058924991177378,1.6543874073835434,,1
mixture,300,0.002,59,1.0382441478931326,1.0,,1,1.674456326550355,1.6543874073835434,,1
mixture,300,0.002,60,0.996450347358862,1.0,,0,1.6874957682382377,1.6543874073835434,,1
mixture,300,0.002,61,1.0220022470210335,1.0,,1,1.6840712525292552,1.6543874073835434,,1
mixture,300,0.002,62,0.9965239925051508,1.0,,0,1.7007654644769592,1.6543874073835434,,1
mixture,300,0.002,63,1.0048153782954852,1.0,,1,1.65612499768307,1.6543874073835434,,1
mixture,300,0.002,64,0.9831559871801591,1.0,,0,1.6739748861507686,1.6543874073835434,,1
mixture,300,0.002,65,1.0187403410498832,1.0,,1,1.6905179448479926,1.6543874073835434,,1
mixture,300,0.002,66,0.9724976295292991,1.0,,0,1.709843847504936,1.6543874073835434,,1
mixture,300,0.002,67,1.0335644271991655,1.0,,1,1.6935334445404977,1.6543874073835434,,1
mixture,300,0.002,68,1.0065218442136459,1.0,,1,1.6509366123845282,1.6543874073835434,,0
mixture,300,0.002,69,1.0216135447267394,1.0,,1,1.6770279904584249,1.6543874073835434,,1
mixture,300,0.002,70,1.015931123691474,1.0,,1,1.681673174362481,1.6543874073835434,,1
mixture,300,0.002,71,1.0252924832215216,1.0,,1,1.7085991911981142,1.6543874073835434,,1
mixture,300,0.002,72,1.010678282636193,1.0,,1,1.7193327308121948,1.6543874073835434,,1
mixture,300,0.002,73,1.0122890747380937,1.0,,1,1.669607157766459,1.6543874073835434,,1
mixture,300,0.002,74,1.0151782657400505,1.0,,1,1.670382186536484,1.6543874073835434,,1
mixture,300,0.002,75,1.003154015207114,1.0,,1,1.6912944318996028,1.6543874073835434,,1
mixture,300,0.002,76,0.9862164727700861,1.0,,0,1.6850105480212707,1.6543874073835434,,1
mixture,300,0.002,77,1.0025023317091086,1.0,,1,1.664765778688718,1.6543874073835434,,1
mixture,300,0.002,78,0.9918954762879243,1.0,,0,1.658164331861446,1.6543874073835434,,1
mixture,300,0.002,79,1.0225834285056161,1.0,,1,1.7300441723141922,1.6543874073835434,,1
mixture,300,0.002,80,0.9911797626965719,1.0,,0,1.6638968319929122,1.6543874073835434,,1
mixture,300,0.002,81,0.9944102265674244,1.0,,0,1.6795640367756821,1.6543874073835434,,1
mixture,300,0.002,82,0.9872634343308585,1.0,,0,1.6662921356082427,1.6543874073835434,,1
mixture,300,0.002,83,0.9846256300522488,1.0,,0,1.7449457472883834,1.6543874073835434,,1
mixture,300,0.002,84,0.9812565170657598,1.0,,0,1.6676845455988332,1.6543874073835434,,1
mixture,300,0.002,85,0.9974660038087696,1.0,,0,1.6915513222006227,1.6543874073835434,,1
mixture,300,0.002,86,0.9852280504183634,1.0,,0,1.6554535663739007,1.6543874073835434,,1
mixture,300,0.002,87,1.0215233262979506,1.0,,1,1.706668105670748,1.6543874073835434,,1
mixture,300,0.002,88,1.010272510817098,1.0,,1,1.6301786779866787,1.6543874073835434,,0
mixture,300,0.002,89,1.0049635793592115,1.0,,1,1.6867349205437767,1.6543874073835434,,1
mixture,300,0.002,90,1.0332295011791799,1.0,,1,1.6643343717413743,1.6543874073835434,,1
mixture,300,0.002,91,1.0148670338796975,1.0,,1,1.6884537496249372,1.6543874073835434,,1
mixture,300,0.002,92,1.0241964428836523,1.0,,1,1.6628475369713946,1.6543874073835434,,1
mixture,300,0.002,93,1.005322555318644,1.0,,1,1.6938275849517141,1.6543874073835434,,1
mixture,300,0.002,94,1.0283203887666554,1.0,,1,1.7045276162044232,1.6543874073835434,,1
mixture,300,0.002,95,1.0116561777369601,1.0,,1,1.6638989970382299,1.6543874073835434,,1
mixture,300,0.002,96,1.0069161745044373,1.0,,1,1.6809757611698823,1.6543874073835434,,1
mixture,300,0.002,97,0.9953248369172629,1.0,,0,1.6856844294847004,1.6543874073835434,,1
mixture,300,0.002,98,0.9973542199117318,1.0,,0,1.7013149512953514,1.6543874073835434,,1
mixture,300,0.002,99,1.0132244173686762,1.0,,1,1.6738007238207504,1.6543874073835434,,1
mixture,300,0.006,0,1.0200602761620292,1.0,,1,2.8638159664192675,1.6543874073835434,,1
mixture,300,0.006,1,0.972892642036572,1.0,,0,2.8479226251902414,1.6543874073835434,,1
mixture,300,0.006,2,1.0267889374078176,1.0,,1,2.8084836360985186,1.6543874073835434,,1
mixture,300,0.006,3,1.0189415105600803,1.0,,1,2.8350849516150927,1.6543874073835434,,1
mixture,300,0.006,4,1.0166833184180215,1.0,,1,2.776385286074598,1.6543874073835434,,1
mixture,300,0.006,5,1.0191971879060377,1.0,,1,2.872738767722357,1.6543874073835434,,1
mixture,300,0.006,6,1.0039871502020254,1.0,,1,2.8194560448297894,1.6543874073835434,,1
mixture,300,0.006,7,1.0330529224181118,1.0,,1,2.853832578397868,1.6543874073835434,,1
mixture,300,0.006,8,0.9798450979650055,1.0,,0,2.8519584621597076,1.6543874073835434,,1
mixture,300,0.006,9,1.0129436036648083,1.0,,1,2.8558361847040175,1.6543874073835434,,1
mixture,300,0.006,10,1.0100660581983882,1.0,,1,2.8163797904872743,1.6543874073835434,,1
mixture,300,0.006,11,1.0122726871952001,1.0,,1,2.798856272549873,1.6543874073835434,,1
mixture,300,0.006,12,1.0181675018652852,1.0,,1,2.774491945265731,1.6543874073835434,,1
mixture,300,0.006,13,1.011175714896696,1.0,,1,2.8224459910843107,1.6543874073835434,,1
mixture,300,0.006,14,1.0222694668560082,1.0,,1,2.828873041159406,1.6543874073835434,,1
mixture,300,0.006,15,1.0309930905468354,1.0,,1,2.7653239777842504,1.6543874073835434,,1
mixture,300,0.006,16,1.0120502599378607,1.0,,1,2.82485617962387,1.6543874073835434,,1
mixture,300,0.006,17,1.0204313244845675,1.0,,1,2.8467304955349135,1.6543874073835434,,1
mixture,300,0.006,18,1.0336798867057075,1.0,,1,2.8168960849991005,1.6543874073835434,,1
mixture,300,0.006,19,1.0187131160065446,1.0,,1,2.882691307366957,1.6543874073835434,,1
mixture,300,0.006,20,0.9808256174630935,1.0,,0,2.809353726706147,1.6543874073835434,,1
mixture,300,0.006,21,1.0116896987631947,1.0,,1,2.894477769799558,1.6543874073835434,,1
mixture,300,0.006,22,1.0205682911589653,1.0,,1,2.826625467378042,1.6543874073835434,,1
mixture,300,0.006,23,1.043643822943909,1.0,,1,2.8293106040882328,1.6543874073835434,,1
mixture,300,0.006,24,1.0440195240255712,1.0,,1,2.8677400536187516,1.6543874073835434,,1
mixture,300,0.006,25,1.0186313186624925,1.0,,1,2.805168127942691,1.6543874073835434,,1
mixture,300,0.006,26,1.0203967562822875,1.0,,1,2.8946597088728456,1.6543874073835434,,1
mixture,300,0.006,27,1.0191496070641899,1.0,,1,2.8704040416530927,1.6543874073835434,,1
mixture,300,0.006,28,1.0054571245206798,1.0,,1,2.8089918604573896,1.6543874073835434,,1
mixture,300,0.006,29,1.0088513675167412,1.0,,1,2.8235230273886494,1.6543874073835434,,1
mixture,300,0.006,30,1.0078123352581136,1.0,,1,2.868287692922789,1.6543874073835434,,1
mixture,300,0.006,31,1.0286391779790218,1.0,,1,2.8240086167510503,1.6543874073835434,,1
mixture,300,0.006,32,0.9963085755574703,1.0,,0,2.8311616717054555,1.6543874073835434,,1
mixture,300,0.006,33,1.0200184687578082,1.0,,1,2.753661715387725,1.6543874073835434,,1
mixture,300,0.006,34,1.025464535973149,1.0,,1,2.75816184151034,1.6543874073835434,,1
mixture,300,0.006,35,0.9882152398633689,1.0,,0,2.826084780814827,1.6543874073835434,,1
mixture,300,0.006,36,1.0365533623415815,1.0,,1,2.850973573860551,1.6543874073835434,,1
mixture,300,0.006,37,1.0417722239603622,1.0,,1,2.796182685421585,1.6543874073835434,,1
mixture,300,0.006,38,1.0098260332528712,1.0,,1,2.82202695614163,1.6543874073835434,,1
mixture,300,0.006,39,1.052037419795068,1.0,,1,2.8090863664243533,1.6543874073835434,,1
mixture,300,0.006,40,1.0356187700790174,1.0,,1,2.7764102398835306,1.6543874073835434,,1
mixture,300,0.006,41,1.019355317576245,1.0,,1,2.788239115277459,1.6543874073835434,,1
mixture,300,0.006,42,1.0002741739838041,1.0,,1,2.881732945106127,1.6543874073835434,,1
mixture,300,0.006,43,1.033976826931602,1.0,,1,2.8696297153037,1.6543874073835434,,1
mixture,300,0.006,44,1.0385517639406814,1.0,,1,2.754557594709049,1.6543874073835434,,1
mixture,300,0.006,45,1.025485823143687,1.0,,1,2.816141598777608,1.6543874073835434,,1
mixture,300,0.006,46,1.0013440501186386,1.0,,1,2.831993139459117,1.6543874073835434,,1
mixture,300,0.006,47,1.0139322981171504,1.0,,1,2.8467247152898834,1.6543874073835434,,1
mixture,300,0.006,48,1.01867797973917,1.0,,1,2.8269888376363657,1.6543874073835434,,1
mixture,300,0.006,49,1.0313455893049575,1.0,,1,2.8600625024447055,1.6543874073835434,,1
mixture,300,0.006,50,1.0220267642074712,1.0,,1,2.842134994920491,1.6543874073835434,,1
mixture,300,0.006,51,1.0053049613549854,1.0,,1,2.808554430700949,1.6543874073835434,,1
mixture,300,0.006,52,1.0082075461705973,1.0,,1,2.7255925729199806,1.6543874073835434,,1
mixture,300,0.006,53,1.0021688337618817,1.0,,1,2.8108261106885273,1.6543874073835434,,1
mixture,300,0.006,54,1.0221664629374936,1.0,,1,2.8213499138746814,1.6543874073835434,,1
mixture,300,0.006,55,1.018457560924417,1.0,,1,2.7927571892986003,1.6543874073835434,,1
mixture,300,0.006,56,1.0361613607746811,1.0,,1,2.8302969337146493,1.6543874073835434,,1
mixture,300,0.006,57,0.9930912813543321,1.0,,0,2.7779667753867896,1.6543874073835434,,1
mixture,300,0.006,58,1.0092256205724066,1.0,,1,2.8549807701783325,1.6543874073835434,,1
mixture,300,0.006,59,1.0198227682109975,1.0,,1,2.8380365894172526,1.6543874073835434,,1
mixture,300,0.006,60,1.0371650862044008,1.0,,1,2.855798431472164,1.6543874073835434,,1
mixture,300,0.006,61,1.026156890839367,1.0,,1,2.837689000954911,1.6543874073835434,,1
mixture,300,0.006,62,1.0122138992913818,1.0,,1,2.8339299133683005,1.6543874073835434,,1
mixture,300,0.006,63,1.0437128799410231,1.0,,1,2.7622853468771016,1.6543874073835434,,1
mixture,300,0.006,64,1.0091353098937128,1.0,,1,2.8686388405321397,1.6543874073835434,,1
mixture,300,0.006,65,1.0406750777530316,1.0,,1,2.8143860961619698,1.6543874073835434,,1
mixture,300,0.006,66,1.019612131140812,1.0,,1,2.7816302227367267,1.6543874073835434,,1
mixture,300,0.006,67,1.0169254128562528,1.0,,1,2.826426893993192,1.6543874073835434,,1
mixture,300,0.006,68,1.0196340489689375,1.0,,1,2.8141814408399926,1.6543874073835434,,1
mixture,300,0.006,69,1.0067830502445838,1.0,,1,2.8494299689539733,1.6543874073835434,,1
mixture,300,0.006,70,1.0127719934210369,1.0,,1,2.799846375940135,1.6543874073835434,,1
mixture,300,0.006,71,1.0385879446284938,1.0,,1,2.8490823188209777,1.6543874073835434,,1
mixture,300,0.006,72,1.042499297591012,1.0,,1,2.8648764921673777,1.6543874073835434,,1
mixture,300,0.006,73,1.0178630386311003,1.0,,1,2.8206518402426024,1.6543874073835434,,1
mixture,300,0.006,74,1.0231971071897967,1.0,,1,2.853772798320842,1.6543874073835434,,1
mixture,300,0.006,75,1.0083881911219958,1.0,,1,2.845667536652104,1.6543874073835434,,1
mixture,300,0.006,76,1.027392076528343,1.0,,1,2.858815479236865,1.6543874073835434,,1
mixture,300,0.006,77,1.033861261086949,1.0,,1,2.8690804515597996,1.6543874073835434,,1
mixture,300,0.006,78,0.9771370112274804,1.0,,0,2.8621119996851903,1.6543874073835434,,1
mixture,300,0.006,79,1.042453461876866,1.0,,1,2.8433974707491565,1.6543874073835434,,1
mixture,300,0.006,80,1.0491339216841675,1.0,,1,2.842476368213684,1.6543874073835434,,1
mixture,300,0.006,81,1.0214015906565497,1.0,,1,2.84273375932863,1.6543874073835434,,1
mixture,300,0.006,82,1.0342946330733462,1.0,,1,2.81612813563088,1.6543874073835434,,1
mixture,300,0.006,83,0.9790886013535974,1.0,,0,2.8130474738185534,1.6543874073835434,,1
mixture,300,0.006,84,1.042526128562148,1.0,,1,2.7943216643226734,1.6543874073835434,,1
mixture,300,0.006,85,0.9754996622527993,1.0,,0,2.840143071145918,1.6543874073835434,,1
mixture,300,0.006,86,1.038710575225191,1.0,,1,2.7894014369128333,1.6543874073835434,,1
mixture,300,0.006,87,1.0270581924118987,1.0,,1,2.8396018514680303,1.6543874073835434,,1
mixture,300,0.006,88,1.0474109638971938,1.0,,1,2.840083496964752,1.6543874073835434,,1
mixture,300,0.006,89,1.0039355759218027,1.0,,1,2.8373424057941605,1.6543874073835434,,1
mixture,300,0.006,90,1.0364648691297105,1.0,,1,2.874508642313489,1.6543874073835434,,1
mixture,300,0.006,91,0.9969181444321572,1.0,,0,2.7951301068407552,1.6543874073835434,,1
mixture,300,0.006,92,1.047259063904149,1.0,,1,2.8551164682362895,1.6543874073835434,,1
mixture,300,0.006,93,1.0189949573312698,1.0,,1,2.831480912627762,1.6543874073835434,,1
mixture,300,0.006,94,1.0042489616475905,1.0,,1,2.82756868466163,1.6543874073835434,,1
mixture,300,0.006,95,1.0275686207577095,1.0,,1,2.818953329531133,1.6543874073835434,,1
mixture,300,0.006,96,1.036856771153806,1.0,,1,2.802874807351947,1.6543874073835434,,1
mixture,300,0.006,97,1.0008603290388551,1.0,,1,2.767899435015302,1.6543874073835434,,1
mixture,300,0.006,98,1.0288748888654058,1.0,,1,2.7843857994851273,1.6543874073835434,,1
mixture,300,0.006,99,1.0355341048866686,1.0,,1,2.876281887960568,1.6543874073835434,,1
mixture,300,0.01,0,1.0553922808620573,1.0,,1,3.9663390861491417,1.6543874073835434,,1
mixture,300,0.01,1,0.9977128275636773,1.0,,0,4.015426043944915,1.6543874073835434,,1
mixture,300,0.01,2,1.0387360978192497,1.0,,1,4.018836450814686,1.6543874073835434,,1
mixture,300,0.01,3,1.050570609508998,1.0,,1,3.99141338621902,1.6543874073835434,,1
mixture,300,0.01,4,1.0618359507532624,1.0,,1,4.0274616924402755,1.6543874073835434,,1
mixture,300,0.01,5,1.0564782310701468,1.0,,1,3.947847098872738,1.6543874073835434,,1
mixture,300,0.01,6,1.0367843326301964,1.0,,1,4.018641262831303,1.6543874073835434,,1
mixture,300,0.01,7,1.0618857977916134,1.0,,1,3.9869302902032215,1.6543874073835434,,1
mixture,300,0.01,8,1.0403004984709954,1.0,,1,3.955943498281396,1.6543874073835434,,1
mixture,300,0.01,9,1.0611632329418514,1.0,,1,3.996764130103707,1.6543874073835434,,1
mixture,300,0.01,10,1.0518112507711783,1.0,,1,4.023218938259397,1.6543874073835434,,1
mixture,300,0.01,11,1.027964088716717,1.0,,1,3.9823419760960377,1.6543874073835434,,1
mixture,300,0.01,12,1.0264203846387752,1.0,,1,3.9823690715171134,1.6543874073835434,,1
mixture,300,0.01,13,1.0448287726247063,1.0,,1,4.005078830299489,1.6543874073835434,,1
mixture,300,0.01,14,1.034964289451592,1.0,,1,4.040784868573744,1.6543874073835434,,1
mixture,300,0.01,15,1.0482145943104166,1.0,,1,4.0017667091846345,1.6543874073835434,,1
mixture,300,0.01,16,1.0385104180968578,1.0,,1,3.9986392432692357,1.6543874073835434,,1
mixture,300,0.01,17,1.0405670550272281,1.0,,1,4.014016637298411,1.6543874073835434,,1
mixture,300,0.01,18,1.0139536248008998,1.0,,1,4.086464286899975,1.6543874073835434,,1
mixture,300,0.01,19,1.0341819554979557,1.0,,1,4.037936820279242,1.6543874073835434,,1
mixture,300,0.01,20,1.0541989997232184,1.0,,1,3.987488954448729,1.6543874073835434,,1
mixture,300,0.01,21,1.0205305097451614,1.0,,1,3.9008967179519756,1.6543874073835434,,1
mixture,300,0.01,22,1.0467062870146924,1.0,,1,4.033282984944875,1.6543874073835434,,1
mixture,300,0.01,23,1.0237538604522831,1.0,,1,3.999171224203332,1.6543874073835434,,1
mixture,300,0.01,24,1.0357487742193556,1.0,,1,3.9651118276806443,1.6543874073835434,,1
mixture,300,0.01,25,1.0386048205708212,1.0,,1,3.981409690144508,1.6543874073835434,,1
mixture,300,0.01,26,1.040989308358086,1.0,,1,3.9807883096421124,1.6543874073835434,,1
mixture,300,0.01,27,1.0282911241067385,1.0,,1,3.9823328970269403,1.6543874073835434,,1
mixture,300,0.01,28,1.0672116540907621,1.0,,1,4.048087413756716,1.6543874073835434,,1
mixture,300,0.01,29,1.0221126028506078,1.0,,1,3.942170589491357,1.6543874073835434,,1
mixture,300,0.01,30,1.0296501171793822,1.0,,1,4.006487907587221,1.6543874073835434,,1
mixture,300,0.01,31,1.02128430360354,1.0,,1,3.9433571054078413,1.6543874073835434,,1
mixture,300,0.01,32,1.071299186568872,1.0,,1,3.980473745400044,1.6543874073835434,,1
mixture,300,0.01,33,1.051431476920007,1.0,,1,4.0091720726139215,1.6543874073835434,,1
mixture,300,0.01,34,1.031728612318117,1.0,,1,3.997108707946495,1.6543874073835434,,1
mixture,300,0.01,35,1.0522783682637802,1.0,,1,3.974715431588221,1.6543874073835434,,1
mixture,300,0.01,36,1.0291463656062831,1.0,,1,4.0116865011504075,1.6543874073835434,,1
mixture,300,0.01,37,1.047271101377226,1.0,,1,4.03756915612712,1.6543874073835434,,1
mixture,300,0.01,38,1.0366397313028772,1.0,,1,3.8986197306301644,1.6543874073835434,,1
mixture,300,0.01,39,1.0220978311165925,1.0,,1,4.0052227043699125,1.6543874073835434,,1
mixture,300,0.01,40,1.0356683337500334,1.0,,1,4.0175430754730765,1.6543874073835434,,1
mixture,300,0.01,41,1.0240810853614002,1.0,,1,3.9859006147390854,1.6543874073835434,,1
mixture,300,0.01,42,1.0297701056094193,1.0,,1,4.075625281327623,1.6543874073835434,,1
mixture,300,0.01,43,0.9936717510313225,1.0,,0,3.9889154874921466,1.6543874073835434,,1
mixture,300,0.01,44,1.0010728317038176,1.0,,1,3.965622715619669,1.6543874073835434,,1
mixture,300,0.01,45,1.0194686411567726,1.0,,1,3.981850651886613,1.6543874073835434,,1
mixture,300,0.01,46,1.0332144982531792,1.0,,1,4.006360720191259,1.6543874073835434,,1
mixture,300,0.01,47,1.0552682562256726,1.0,,1,3.9864900449153344,1.6543874073835434,,1
mixture,300,0.01,48,1.0474483964633432,1.0,,1,3.9853657242615057,1.6543874073835434,,1
mixture,300,0.01,49,1.034112409080165,1.0,,1,3.9474029013269485,1.6543874073835434,,1
mixture,300,0.01,50,1.0247025002619745,1.0,,1,3.991021500071321,1.6543874073835434,,1
mixture,300,0.01,51,1.06737194655383,1.0,,1,4.000946224018374,1.6543874073835434,,1
mixture,300,0.01,52,1.0311838417115904,1.0,,1,4.002267154611368,1.6543874073835434,,1
mixture,300,0.01,53,1.059048283648235,1.0,,1,4.032817391147263,1.6543874073835434,,1
mixture,300,0.01,54,1.0758833554226988,1.0,,1,4.004098391223196,1.6543874073835434,,1
mixture,300,0.01,55,1.0438555532135674,1.0,,1,3.9561585290648367,1.6543874073835434,,1
mixture,300,0.01,56,1.0186789263619338,1.0,,1,3.990323376749404,1.6543874073835434,,1
mixture,300,0.01,57,1.0259401212479136,1.0,,1,4.004717747513434,1.6543874073835434,,1
mixture,300,0.01,58,0.996661818337446,1.0,,0,3.8784709252258924,1.6543874073835434,,1
mixture,300,0.01,59,1.0379629147802214,1.0,,1,3.956746048302029,1.6543874073835434,,1
mixture,300,0.01,60,1.0391916693217251,1.0,,1,4.037618842356107,1.6543874073835434,,1
mixture,300,0.01,61,1.0423735730014454,1.0,,1,4.051922807379122,1.6543874073835434,,1
mixture,300,0.01,62,1.0142506978860535,1.0,,1,4.005329335750252,1.6543874073835434,,1
mixture,300,0.01,63,1.0378943655795,1.0,,1,3.981001605126787,1.6543874073835434,,1
mixture,300,0.01,64,1.0424820871046512,1.0,,1,3.9343635594261945,1.6543874073835434,,1
mixture,300,0.01,65,1.0076001981059464,1.0,,1,4.0092083567484655,1.6543874073835434,,1
mixture,300,0.01,66,1.0201594157886409,1.0,,1,3.983478021950514,1.6543874073835434,,1
mixture,300,0.01,67,1.051463579430789,1.0,,1,3.9969238232057576,1.6543874073835434,,1
